ratio_method,ratio_value,IR_original,clf_name,resampling_method,time_ratio,time_sampling,time_model,time_total
Op,0.151666666666667,0.01,XGB,ROS,0.0040583610534668,0.0011298656463623,0.108481407165527,0.115298271179199
Op,0.151666666666667,0.01,DT,ADASYN,0.00339746475219727,0.00249361991882324,0.00753498077392578,0.0147883892059326
Op,0.151666666666667,0.01,KNN,ADASYN,0.00275754928588867,0.00186800956726074,0.104446649551392,0.110154628753662
Op,0.151666666666667,0.01,LR,ADASYN,0.00254106521606445,0.0015723705291748,0.00899219512939453,0.0140304565429688
Op,0.151666666666667,0.01,svmrbf,ADASYN,0.00248575210571289,0.0016789436340332,0.0142817497253418,0.0193684101104736
Op,0.151666666666667,0.01,svmlinear,ADASYN,0.00245356559753418,0.00161600112915039,0.0069730281829834,0.011986255645752
Op,0.151666666666667,0.01,RF,ADASYN,0.0024716854095459,0.00177454948425293,0.120811700820923,0.125993013381958
Op,0.151666666666667,0.01,MLP,ADASYN,0.00235486030578613,0.00150537490844727,0.124407291412354,0.129169464111328
Op,0.151666666666667,0.01,XGB,ADASYN,0.00415921211242676,0.00283241271972656,0.0555148124694824,0.064199686050415
Op,0.151666666666667,0.01,DT,SMOTE,0.00832676887512207,0.00375962257385254,0.00949978828430176,0.0252957344055176
Op,0.151666666666667,0.01,KNN,SMOTE,0.00289511680603027,0.00108504295349121,0.104572772979736,0.109633684158325
Op,0.151666666666667,0.01,LR,SMOTE,0.00261664390563965,0.00103187561035156,0.00903105735778809,0.0136768817901611
Op,0.151666666666667,0.01,svmrbf,SMOTE,0.0025634765625,0.00107169151306152,0.0155909061431885,0.0202102661132812
Op,0.151666666666667,0.01,svmlinear,SMOTE,0.00249099731445312,0.00103163719177246,0.00684738159179688,0.0112812519073486
Op,0.151666666666667,0.01,RF,SMOTE,0.00243616104125977,0.000982046127319336,0.121920108795166,0.126263618469238
Op,0.151666666666667,0.01,MLP,SMOTE,0.0022737979888916,0.000925064086914063,0.121376276016235,0.125446557998657
Op,0.151666666666667,0.01,XGB,SMOTE,0.00398898124694824,0.00164127349853516,0.107159852981567,0.114407062530518
